league,week,franchise_id,franchise_score,opponent_id,opponent_score,result,diff_score,diff_rank,total_score,total_rank,franchise_name,user_name,franchise_name_opponent,user_name_opponent
L5 2024 TES Memorial Bidet Bowel,2,4,140,6,142.07,L,2.069999999999993,472,282.07,461,Corny Team Name,JHizzy90,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,2,5,141.51,9,173.21,L,31.700000000000017,232,314.72,383,Taysom’s Sobbing Tailor,cptbeefalo,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,2,6,142.07,4,140,W,2.069999999999993,472,282.07,461,TheDude,thebigwoyciehouski,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,2,7,212.33,10,139.6,W,72.73000000000002,48,351.93,266,My mom's basement ,arthurdantas,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,2,8,227.96,2,176.02,W,51.94,113,403.98,77,Bad Faith,ytrom,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,2,9,173.21,5,141.51,W,31.700000000000017,232,314.72,383,Weinerlicious,CommieEsq,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,2,10,139.6,7,212.33,L,72.73000000000002,48,351.93,266,Hock Tua 🐬,austinhunt94,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,2,11,205.13,3,215.38,L,10.25,402,420.51,39,I Lick Gibbons,sadmalander,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,2,12,132.12,1,130.4,W,1.7199999999999989,475,262.52,477,KnutPower,KnutPower,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,3,1,221.57,3,172.17,W,49.400000000000006,125,393.74,106,Sorry to the Kids,FoolofaTook13,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,3,2,128,9,194.8,L,66.80000000000001,61,322.8,352,The Glorious Process,armandoguzman,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,3,3,172.17,1,221.57,L,49.400000000000006,125,393.74,106,Perpetual Tilt Montage,SOTBD,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,3,4,190.98,7,189.92,W,1.0600000000000023,480,380.9,148,Corny Team Name,JHizzy90,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,3,5,208.07,8,177.82,W,30.25,240,385.89,128,Taysom’s Sobbing Tailor,cptbeefalo,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,3,6,166.36,10,229.33,L,62.97,70,395.69000000000005,103,TheDude,thebigwoyciehouski,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,3,7,189.92,4,190.98,L,1.0600000000000023,480,380.9,148,My mom's basement ,arthurdantas,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,3,8,177.82,5,208.07,L,30.25,240,385.89,128,Bad Faith,ytrom,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,3,9,194.8,2,128,W,66.80000000000001,61,322.8,352,Weinerlicious,CommieEsq,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,3,10,229.33,6,166.36,W,62.97,70,395.69000000000005,103,Hock Tua 🐬,austinhunt94,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,3,11,184.72,12,146.56,W,38.16,190,331.28,324,I Lick Gibbons,sadmalander,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,3,12,146.56,11,184.72,L,38.16,190,331.28,324,KnutPower,KnutPower,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,4,1,180.43,10,142.84,W,37.59,197,323.27,349,Sorry to the Kids,FoolofaTook13,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,4,2,183.83,3,209.27,L,25.439999999999998,273,393.1,108,The Glorious Process,armandoguzman,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,4,3,209.27,2,183.83,W,25.439999999999998,273,393.1,108,Perpetual Tilt Montage,SOTBD,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,4,4,187.89,11,170.35,W,17.539999999999992,333,358.24,239,Corny Team Name,JHizzy90,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,4,5,167.38,12,149.35,W,18.03,327,316.73,372,Taysom’s Sobbing Tailor,cptbeefalo,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,4,6,199.8,8,211.58,L,11.780000000000001,391,411.38,51,TheDude,thebigwoyciehouski,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,4,7,158.24,9,164.51,L,6.269999999999982,443,322.75,353,My mom's basement ,arthurdantas,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,4,8,211.58,6,199.8,W,11.780000000000001,391,411.38,51,Bad Faith,ytrom,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,4,9,164.51,7,158.24,W,6.269999999999982,443,322.75,353,Weinerlicious,CommieEsq,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,4,10,142.84,1,180.43,L,37.59,197,323.27,349,Hock Tua 🐬,austinhunt94,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,4,11,170.35,4,187.89,L,17.539999999999992,333,358.24,239,I Lick Gibbons,sadmalander,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,4,12,149.35,5,167.38,L,18.03,327,316.73,372,KnutPower,KnutPower,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,5,1,162.39,4,201.18,L,38.79000000000002,187,363.57,220,Sorry to the Kids,FoolofaTook13,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,5,2,174.59,12,159.21,W,15.379999999999995,355,333.8,315,The Glorious Process,armandoguzman,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,5,3,179.76,5,187.4,L,7.640000000000015,431,367.15999999999997,211,Perpetual Tilt Montage,SOTBD,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,5,4,201.18,1,162.39,W,38.79000000000002,187,363.57,220,Corny Team Name,JHizzy90,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,5,5,187.4,3,179.76,W,7.640000000000015,431,367.15999999999997,211,Taysom’s Sobbing Tailor,cptbeefalo,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,5,6,183.07,9,212.77,L,29.700000000000017,244,395.84000000000003,102,TheDude,thebigwoyciehouski,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,5,7,191.26,8,177.87,W,13.389999999999986,373,369.13,196,My mom's basement ,arthurdantas,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,5,8,177.87,7,191.26,L,13.389999999999986,373,369.13,196,Bad Faith,ytrom,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,5,9,212.77,6,183.07,W,29.700000000000017,244,395.84000000000003,102,Weinerlicious,CommieEsq,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,5,10,129.91,11,166.39,L,36.47999999999999,205,296.29999999999995,436,Hock Tua 🐬,austinhunt94,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,5,11,166.39,10,129.91,W,36.47999999999999,205,296.29999999999995,436,I Lick Gibbons,sadmalander,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,5,12,159.21,2,174.59,L,15.379999999999995,355,333.8,315,KnutPower,KnutPower,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,6,1,154.14,7,144.39,W,9.75,407,298.53,425,Sorry to the Kids,FoolofaTook13,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,6,2,124.59,4,176.69,L,52.099999999999994,110,301.28,418,The Glorious Process,armandoguzman,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,6,3,182.58,8,250.12,L,67.53999999999999,59,432.70000000000005,31,Perpetual Tilt Montage,SOTBD,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,6,4,176.69,2,124.59,W,52.099999999999994,110,301.28,418,Corny Team Name,JHizzy90,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,6,5,137.8,10,145.29,L,7.489999999999981,433,283.09000000000003,456,Taysom’s Sobbing Tailor,cptbeefalo,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,6,6,169.96,11,161.79,W,8.170000000000016,426,331.75,322,TheDude,thebigwoyciehouski,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,6,7,144.39,1,154.14,L,9.75,407,298.53,425,My mom's basement ,arthurdantas,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,6,8,250.12,3,182.58,W,67.53999999999999,59,432.70000000000005,31,Bad Faith,ytrom,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,6,9,167.4,12,186.1,L,18.69999999999999,323,353.5,259,Weinerlicious,CommieEsq,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,6,10,145.29,5,137.8,W,7.489999999999981,433,283.09000000000003,456,Hock Tua 🐬,austinhunt94,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,6,11,161.79,6,169.96,L,8.170000000000016,426,331.75,322,I Lick Gibbons,sadmalander,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,6,12,186.1,9,167.4,W,18.69999999999999,323,353.5,259,KnutPower,KnutPower,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,7,1,129.03,6,172.12,L,43.09,156,301.15,419,Sorry to the Kids,FoolofaTook13,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,7,2,113.33,10,159.01,L,45.67999999999999,142,272.34,469,The Glorious Process,armandoguzman,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,7,3,162.91,9,168.85,L,5.939999999999998,448,331.76,321,Perpetual Tilt Montage,SOTBD,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,7,4,195.56,5,181.28,W,14.280000000000001,363,376.84000000000003,158,Corny Team Name,JHizzy90,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,7,5,181.28,4,195.56,L,14.280000000000001,363,376.84000000000003,158,Taysom’s Sobbing Tailor,cptbeefalo,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,7,6,172.12,1,129.03,W,43.09,156,301.15,419,TheDude,thebigwoyciehouski,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,7,7,124.39,11,164.22,L,39.83,180,288.61,447,My mom's basement ,arthurdantas,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,7,8,202.19,12,156.58,W,45.609999999999985,143,358.77,234,Bad Faith,ytrom,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,7,9,168.85,3,162.91,W,5.939999999999998,448,331.76,321,Weinerlicious,CommieEsq,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,7,10,159.01,2,113.33,W,45.67999999999999,142,272.34,469,Hock Tua 🐬,austinhunt94,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,7,11,164.22,7,124.39,W,39.83,180,288.61,447,I Lick Gibbons,sadmalander,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,7,12,156.58,8,202.19,L,45.609999999999985,143,358.77,234,KnutPower,KnutPower,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,8,1,184.4,9,199.59,L,15.189999999999998,357,383.99,134,Sorry to the Kids,FoolofaTook13,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,8,2,215.74,6,175.18,W,40.56,178,390.92,112,The Glorious Process,armandoguzman,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,8,3,182.54,4,175.98,W,6.560000000000002,439,358.52,236,Perpetual Tilt Montage,SOTBD,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,8,4,175.98,3,182.54,L,6.560000000000002,439,358.52,236,Corny Team Name,JHizzy90,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,8,5,250.08,7,157.52,W,92.56,16,407.6,63,Taysom’s Sobbing Tailor,cptbeefalo,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,8,6,175.18,2,215.74,L,40.56,178,390.92,112,TheDude,thebigwoyciehouski,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,8,7,157.52,5,250.08,L,92.56,16,407.6,63,My mom's basement ,arthurdantas,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,8,8,212.65,11,202.59,W,10.060000000000002,405,415.24,48,Bad Faith,ytrom,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,8,9,199.59,1,184.4,W,15.189999999999998,357,383.99,134,Weinerlicious,CommieEsq,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,8,10,186.41,12,219.35,L,32.94,224,405.76,71,Hock Tua 🐬,austinhunt94,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,8,11,202.59,8,212.65,L,10.060000000000002,405,415.24,48,I Lick Gibbons,sadmalander,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,8,12,219.35,10,186.41,W,32.94,224,405.76,71,KnutPower,KnutPower,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,9,1,181.78,8,238.76,L,56.97999999999999,94,420.53999999999996,38,Sorry to the Kids,FoolofaTook13,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,9,2,164.28,7,171.88,L,7.599999999999994,432,336.15999999999997,310,The Glorious Process,armandoguzman,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,9,3,140.2,10,202.17,L,61.97,75,342.37,292,Perpetual Tilt Montage,SOTBD,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,9,4,197.79,12,185.93,W,11.859999999999985,389,383.72,135,Corny Team Name,JHizzy90,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,9,5,194.85,6,152.92,W,41.93000000000001,169,347.77,278,Taysom’s Sobbing Tailor,cptbeefalo,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,9,6,152.92,5,194.85,L,41.93000000000001,169,347.77,278,TheDude,thebigwoyciehouski,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,9,7,171.88,2,164.28,W,7.599999999999994,432,336.15999999999997,310,My mom's basement ,arthurdantas,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,9,8,238.76,1,181.78,W,56.97999999999999,94,420.53999999999996,38,Bad Faith,ytrom,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,9,9,235.67,11,132.61,W,103.05999999999997,6,368.28,203,Weinerlicious,CommieEsq,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,9,10,202.17,3,140.2,W,61.97,75,342.37,292,Hock Tua 🐬,austinhunt94,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,9,11,132.61,9,235.67,L,103.05999999999997,6,368.28,203,I Lick Gibbons,sadmalander,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,9,12,185.93,4,197.79,L,11.859999999999985,389,383.72,135,KnutPower,KnutPower,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,10,1,142.73,5,157.56,L,14.830000000000013,359,300.28999999999996,422,Sorry to the Kids,FoolofaTook13,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,10,2,152.09,11,130.09,W,22,300,282.18,459,The Glorious Process,armandoguzman,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,10,3,160.54,6,136.57,W,23.97,287,297.11,432,Perpetual Tilt Montage,SOTBD,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,10,4,202.66,8,139.06,W,63.599999999999994,68,341.72,295,Corny Team Name,JHizzy90,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,10,5,157.56,1,142.73,W,14.830000000000013,359,300.28999999999996,422,Taysom’s Sobbing Tailor,cptbeefalo,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,10,6,136.57,3,160.54,L,23.97,287,297.11,432,TheDude,thebigwoyciehouski,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,10,7,133.39,12,158.54,L,25.150000000000006,276,291.92999999999995,443,My mom's basement ,arthurdantas,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,10,8,139.06,4,202.66,L,63.599999999999994,68,341.72,295,Bad Faith,ytrom,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,10,9,207.34,10,156.15,W,51.19,116,363.49,221,Weinerlicious,CommieEsq,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,10,10,156.15,9,207.34,L,51.19,116,363.49,221,Hock Tua 🐬,austinhunt94,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,10,11,130.09,2,152.09,L,22,300,282.18,459,I Lick Gibbons,sadmalander,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,10,12,158.54,7,133.39,W,25.150000000000006,276,291.92999999999995,443,KnutPower,KnutPower,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,11,1,174.4,2,154.98,W,19.420000000000016,316,329.38,328,Sorry to the Kids,FoolofaTook13,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,11,2,154.98,1,174.4,L,19.420000000000016,316,329.38,328,The Glorious Process,armandoguzman,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,11,3,131.38,7,164.08,L,32.70000000000002,227,295.46000000000004,437,Perpetual Tilt Montage,SOTBD,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,11,4,178.73,9,209.78,L,31.05000000000001,234,388.51,120,Corny Team Name,JHizzy90,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,11,5,201.2,11,161.57,W,39.629999999999995,183,362.77,225,Taysom’s Sobbing Tailor,cptbeefalo,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,11,6,190.76,12,135.85,W,54.91,103,326.61,337,TheDude,thebigwoyciehouski,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,11,7,164.08,3,131.38,W,32.70000000000002,227,295.46000000000004,437,My mom's basement ,arthurdantas,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,11,8,212.76,10,262.73,L,49.97000000000003,121,475.49,3,Bad Faith,ytrom,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,11,9,209.78,4,178.73,W,31.05000000000001,234,388.51,120,Weinerlicious,CommieEsq,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,11,10,262.73,8,212.76,W,49.97000000000003,121,475.49,3,Hock Tua 🐬,austinhunt94,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,11,11,161.57,5,201.2,L,39.629999999999995,183,362.77,225,I Lick Gibbons,sadmalander,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,11,12,135.85,6,190.76,L,54.91,103,326.61,337,KnutPower,KnutPower,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,12,1,133.36,11,175.83,L,42.47,164,309.19000000000005,402,Sorry to the Kids,FoolofaTook13,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,12,2,170.98,5,131.28,W,39.69999999999999,182,302.26,415,The Glorious Process,armandoguzman,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,12,3,142.39,12,141.16,W,1.2299999999999898,479,283.54999999999995,455,Perpetual Tilt Montage,SOTBD,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,12,4,193.43,10,240.01,L,46.579999999999984,137,433.44,30,Corny Team Name,JHizzy90,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,12,5,131.28,2,170.98,L,39.69999999999999,182,302.26,415,Taysom’s Sobbing Tailor,cptbeefalo,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,12,6,131.4,7,114.46,W,16.940000000000012,337,245.86,486,TheDude,thebigwoyciehouski,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,12,7,114.46,6,131.4,L,16.940000000000012,337,245.86,486,My mom's basement ,arthurdantas,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,12,8,152.94,9,204.94,L,52,112,357.88,242,Bad Faith,ytrom,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,12,9,204.94,8,152.94,W,52,112,357.88,242,Weinerlicious,CommieEsq,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,12,10,240.01,4,193.43,W,46.579999999999984,137,433.44,30,Hock Tua 🐬,austinhunt94,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,12,11,175.83,1,133.36,W,42.47,164,309.19000000000005,402,I Lick Gibbons,sadmalander,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,12,12,141.16,3,142.39,L,1.2299999999999898,479,283.54999999999995,455,KnutPower,KnutPower,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,13,1,196.57,12,148.26,W,48.31,132,344.83,285,Sorry to the Kids,FoolofaTook13,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,13,2,207.44,8,181.81,W,25.629999999999995,272,389.25,117,The Glorious Process,armandoguzman,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,13,3,213.18,11,139,W,74.18,45,352.18,265,Perpetual Tilt Montage,SOTBD,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,13,4,217.94,6,247.34,L,29.400000000000006,247,465.28,8,Corny Team Name,JHizzy90,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,13,5,195.75,9,185.36,W,10.389999999999986,400,381.11,147,Taysom’s Sobbing Tailor,cptbeefalo,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,13,6,247.34,4,217.94,W,29.400000000000006,247,465.28,8,TheDude,thebigwoyciehouski,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,13,7,156.48,10,218.05,L,61.57000000000002,78,374.53,168,My mom's basement ,arthurdantas,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,13,8,181.81,2,207.44,L,25.629999999999995,272,389.25,117,Bad Faith,ytrom,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,13,9,185.36,5,195.75,L,10.389999999999986,400,381.11,147,Weinerlicious,CommieEsq,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,13,10,218.05,7,156.48,W,61.57000000000002,78,374.53,168,Hock Tua 🐬,austinhunt94,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,13,11,139,3,213.18,L,74.18,45,352.18,265,I Lick Gibbons,sadmalander,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,13,12,148.26,1,196.57,L,48.31,132,344.83,285,KnutPower,KnutPower,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,14,1,227.66,3,178.48,W,49.18000000000001,127,406.14,68,Sorry to the Kids,FoolofaTook13,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,14,2,175.05,9,209.72,L,34.66999999999999,212,384.77,132,The Glorious Process,armandoguzman,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,14,3,178.48,1,227.66,L,49.18000000000001,127,406.14,68,Perpetual Tilt Montage,SOTBD,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,14,4,169.81,7,100.1,W,69.71000000000001,57,269.90999999999997,471,Corny Team Name,JHizzy90,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,14,5,238.45,8,181.69,W,56.75999999999999,95,420.14,40,Taysom’s Sobbing Tailor,cptbeefalo,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,14,6,143,10,212.88,L,69.88,54,355.88,249,TheDude,thebigwoyciehouski,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,14,7,100.1,4,169.81,L,69.71000000000001,57,269.90999999999997,471,My mom's basement ,arthurdantas,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,14,8,181.69,5,238.45,L,56.75999999999999,95,420.14,40,Bad Faith,ytrom,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,14,9,209.72,2,175.05,W,34.66999999999999,212,384.77,132,Weinerlicious,CommieEsq,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,14,10,212.88,6,143,W,69.88,54,355.88,249,Hock Tua 🐬,austinhunt94,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,14,11,177.25,12,135.47,W,41.78,172,312.72,392,I Lick Gibbons,sadmalander,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,14,12,135.47,11,177.25,L,41.78,172,312.72,392,KnutPower,KnutPower,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,15,1,218.82,2,168.64,W,50.18000000000001,118,387.46,122,Sorry to the Kids,FoolofaTook13,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,15,2,168.64,1,218.82,L,50.18000000000001,118,387.46,122,The Glorious Process,armandoguzman,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,15,3,149.89,4,195.15,L,45.26000000000002,145,345.03999999999996,284,Perpetual Tilt Montage,SOTBD,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,15,4,195.15,3,149.89,W,45.26000000000002,145,345.03999999999996,284,Corny Team Name,JHizzy90,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,15,6,213.67,11,167.11,W,46.559999999999974,138,380.78,149,TheDude,thebigwoyciehouski,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,15,8,229.44,10,137.67,W,91.77000000000001,19,367.11,212,Bad Faith,ytrom,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,15,10,137.67,8,229.44,L,91.77000000000001,19,367.11,212,Hock Tua 🐬,austinhunt94,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,15,11,167.11,6,213.67,L,46.559999999999974,138,380.78,149,I Lick Gibbons,sadmalander,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,16,1,196,6,192.99,W,3.009999999999991,465,388.99,118,Sorry to the Kids,FoolofaTook13,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,16,2,139.08,7,171.96,L,32.879999999999995,225,311.04,398,The Glorious Process,armandoguzman,My mom's basement ,arthurdantas
